"","企業名","株価の変化率","負債","来期決算短信期日の株価","企業価値","決算短信期日の株価","EV/EBITDA（会社予想）","有利子負債/総資産比率","有形固定資産","キャッシュ時価総額比率","売上債権の増減額","純資産","総資産回転率","ネットD純利益比率","自己株式","PER×PBR","流動比率","純利益進捗率","従業員数","売上進捗率","PBR","自己資本","現金売上倍率","株主資本","減価償却費","棚卸資産","仕入債務","有利子負債/月商比率","流動負債","end_date+60日+３ヶ月の株価","PER（会社予想）","売上（会社予想）","DE比率","財務キャッシュフロー","ティッカー","純利益成長率（直近年度実績→会社予想）","投資キャッシュフロー","営業利益進捗率","営業キャッシュフロー","有利子負債/営業キャッシュフロー倍率","投資その他の資産","時価総額","有利子負債","自己株数","売上高成長率（直近年度実績→会社予想）","営業外費用","営業利益成長率（直近年度実績→会社予想）","有利子負債/時価総額比率","アクルーアル ","貸倒引当金","現金総資産比率","仕入債務回転期間","配当利回り（実績）","PCFR","売上高総利益率","ROA","税引前当期純利益","ROIC","当期純利益率","受取利息","EBITDA（実績）","売上債権回転期間","株式総数","親会社株主に帰属する当期純利益","BPS","棚卸資産回転期間","固定資産","インタレストカバレッジレシオ ","流動資産","売掛金","PSR（会社予想）","固定負債","経常利益","運転資本","税金等調整前当期純利益","ROE","EPS（実績）","資本金","営業外収益","総資産","売上債権","配当利回り（会社予想）","有形固定資産回転率","フリーキャッシュフロー","純有利子負債","営業利益率","販売費および一般管理費","自己資本比率","非支配持分控除前四半期純利益","営業利益","有形固定資産の取得による支出","実質法人税率","買掛金","発行済株式総数","減価償却費/粗利比率","法人税等","資本剰余金","財務レバレッジ","未払法人税等","支払利息/営業利益比率","EBITDA（会社予想）","販管費/売上率","CCC","営業利益（会社予想）","現預金","長期借入金","売上原価","研究開発費/売上比率","無形固定資産","1年以内返済の長期借入金","設備投資額","自己株式調整済負債比率","経常利益（会社予想）","当期純利益（会社予想）","営業キャッシュフロー/売上比率","利益剰余金","売上","支払利息","売上高総利益"
501,"ログリー株式会社",-30.871,1234766000.0,1895.0,5808949000.0,2953.0,28.2231685631274,17.206,34745000.0,25.157,"null",1338334000.0,1.5394535773969142,52.456,-77021000.0,348.656115040974,226.33576858264263,96.86576576576576,"null",79.83380210949272,5.39766384760505,1328338000.0,5.464170163951643,1328337000.0,"null",0.0,505197000.0,1.3412256183024809,946515000.0,1310.0,64.5938918918919,3982000000.0,0.333,"null",6579.0,3.2356469898903395,"null",98.17422969187676,"null",183.182,233466000.0,7169922000.0,442735000.0,100360.0,25.26022481410717,6956000.0,1.8597246078257967,6.175,111987000.0,"null",70.099,57.02632563691805,0.0,51.835008169344,18.32894933032021,"null",164059000.0,5.487182064206275,3.382246266257563,26000.0,175241000.0,27.619219886659693,3783600.0,107521000.0,351.078,0.0,430798000.0,65.07278128481248,2142302000.0,"null",1.80058312405826,288251000.0,168525000.0,-205459000.0,164059000.0,"null",-6.857,399206000.0,240000.0,2573100000.0,299738000.0,0.0,114.00684990646135,0.0,-1360973000.0,5.512487959982158,407433000.0,51.624,100827000.0,175241000.0,"null",38.542,505197000.0,3883960.0,0.0,63231000.0,592954000.0,1.937,55448000.0,1.5367408311981785,178500000.0,12.81646137033805,-29.407,178500000.0,1803708000.0,288251000.0,2596308000.0,0.0,162586000.0,154484000.0,0.0,87.241,170500000.0,111000000.0,0.0,413198000.0,3178982000.0,2693000.0,582674000.0
502,"ログリー株式会社",-26.348,1038832000.0,1317.0,3599863080.0,1865.0,14.9721676780196,16.017,33387000.0,33.62,-17402000.0,1229203000.0,1.74651978474759,49.18,-77021000.0,173.655024788742,255.9740372954277,-22.960176991150444,59.0,128.11021992238034,4.02453264131694,1211532000.0,4.965992858671988,1211531000.0,30886000.0,0.0,393508000.0,1.1005057094271185,780042000.0,970.0,43.1491157522124,3092000000.0,0.3,-107288000.0,6579.0,-535.5367122759684,-55042000.0,91.43821989528796,241691000.0,150.305,237943000.0,4875850080.0,363274000.0,100360.0,-21.94221502344763,9616000.0,9.363458862734554,7.45,-107452000.0,"null",72.277,44.41894023268616,0.0,30.0168685705843,18.3690265093528,"null",45267000.0,6.171045830407048,"null",35000.0,224084000.0,23.619962596890613,3702240.0,-25945000.0,327.243,0.0,271330000.0,49.00308641975309,1996705000.0,"null",1.57692434670116,258790000.0,205452000.0,-137172000.0,45267000.0,"null",-7.008,407537000.0,40421000.0,2268035000.0,256336000.0,0.0,118.64402312277234,"null",-1275987000.0,4.408977352134522,552980000.0,53.418,-32197000.0,174647000.0,-3637000.0,171.129,393508000.0,3802600.0,4.244751438922086,77465000.0,601284000.0,1.872,75748000.0,2.040687787365372,240437000.0,13.960023912139048,-20.799,191000000.0,1639261000.0,258790000.0,3233540000.0,0.0,"null",104484000.0,3637000.0,79.529,186000000.0,113000000.0,6.1015084439741,279730000.0,3961168000.0,3564000.0,727628000.0
503,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",111.116,1052028000.0,2141.0,5415996900.0,1848.0,"null",24.641,21383000.0,20.657,-272984000.0,296399000.0,3.474577063068996,-1.679,"null","null",143.68046440846837,19.367638888888887,45.0,38.1532328990228,4.98389990727424,296021000.0,1.4506521256112577,296021000.0,4953000.0,0.0,552431000.0,0.8510051935694761,879226000.0,4520.0,"null",12280000000.0,1.122,4699000.0,7095.0,416.3251988210574,-27537000.0,18.7311320754717,150279000.0,221.097,50894000.0,6632603900.0,332262000.0,"null",162.10098699804087,2855000.0,433.8705615713926,2.315,-10832000.0,-1124000.0,42.003,50.91805099751618,0.0,832.300652528548,15.47806643747771,10.341449450767858,195754000.0,22.640115998682123,2.976318919699984,4000.0,203503000.0,53.86200041534896,2640000.0,139447000.0,112.129,0.0,85151000.0,71.49801944544473,1263276000.0,691384000.0,"null",172802000.0,195754000.0,138953000.0,195754000.0,47.10713091300955,52.821,8800000.0,58000.0,1348428000.0,691384000.0,"null",219.1094327269326,"null",-234123000.0,4.237797310135262,526630000.0,21.953,139447000.0,198550000.0,-10223000.0,28.764,552431000.0,2640000.0,0.6830018988362906,56306000.0,"null",4.555,42412000.0,1.3986401410224123,1064953000.0,11.240247783613864,2.944,1060000000.0,566385000.0,172802000.0,3960036000.0,0.1039439581987344,12873000.0,159460000.0,20364000.0,354.936,1060000000.0,720000000.0,3.2075141877099824,287221000.0,4685217000.0,2777000.0,725181000.0
504,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",-4.181,985218000.0,4425.0,12491600500.0,2230.0,"null",6.627,20112000.0,9.995,-134345000.0,1331184000.0,2.7914101265669777,-4.611,"null","null",235.7156432514388,"null",53.0,"null",10.300680565011,1330806000.0,2.5427399943210887,1330806000.0,7969000.0,0.0,566637000.0,0.2848957659942085,936570000.0,4240.0,"null","null",0.115,584499000.0,7095.0,-100.0,-21450000.0,"null",240684000.0,63.782,61027000.0,13708207500.0,153512000.0,"null",-100.0,10691000.0,-100.0,1.12,23179000.0,-4782000.0,59.149,39.07845809555948,0.0,1720.19168026101,18.149225459586628,11.391071152589232,364076000.0,18.46349636668153,4.080758697611579,6000.0,382238000.0,46.61147229798572,3097900.0,263863000.0,429.583,0.0,108760000.0,132.7195035460993,2207642000.0,825729000.0,"null",48648000.0,364076000.0,259092000.0,364076000.0,19.82730766167269,85.175,394260000.0,499000.0,2316402000.0,825729000.0,0.0,321.50099443118535,"null",-1216607000.0,5.788236611409663,799264000.0,57.451,263863000.0,374269000.0,-2454000.0,27.525,566637000.0,3097900.0,0.6790600016701689,100212000.0,385460000.0,1.741,100237000.0,0.7534687617729494,"null",12.360973382732029,7.533,"null",1370119000.0,48648000.0,5292494000.0,0.0,27620000.0,104864000.0,21444000.0,74.011,"null","null",3.722285149399291,551085000.0,6466028000.0,2820000.0,1173534000.0
505,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",0.244,791511000.0,4100.0,11671981400.0,3480.0,28.6099713458621,5.209,16777000.0,9.756,"null",1427605000.0,4.40673745458216,-2.072,-207000.0,416.301521372711,281.07277357483366,34.733333333333334,"null",133.9598082191781,8.97246997149017,1427227000.0,1.5330985597193023,1427227000.0,"null",0.0,548007000.0,0.1418368584484448,751193000.0,4110.0,46.39765,7300000000.0,0.081,"null",7095.0,187.90786948176583,"null",34.26725,"null",14.937,59101000.0,12805751400.0,115586000.0,46.0,-25.35074413036992,227000.0,191.8238259562702,0.903,99809000.0,-196000.0,56.3,24.44905739343521,0.0,45.0955963503058,3.12298741004509,24.66016888699424,132896000.0,35.70452154603313,0.980298118450167,"null",137069000.0,31.61914798407128,3123354.0,95864000.0,456.953,0.0,107718000.0,603.8281938325991,2111399000.0,847139000.0,1.75421252054795,40318000.0,136841000.0,299132000.0,132896000.0,38.34274435671411,175.208,394642000.0,"null",2219117000.0,847139000.0,0.0,582.88525958157,0.0,-1133770000.0,1.401657377095113,168330000.0,64.315,95864000.0,137069000.0,"null",27.865,548007000.0,3123400.0,0.0,37032000.0,385842000.0,1.555,37032000.0,0.1656100212301833,400000000.0,1.7213300329499768,7.17,400000000.0,1249356000.0,40318000.0,1466803000.0,0.0,31839000.0,75268000.0,0.0,55.435,399000000.0,276000000.0,0.0,646950000.0,9779066000.0,227000.0,305399000.0
506,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",28.806,1185697000.0,4270.0,12244249580.0,3215.0,30.0126960136677,4.745,16022000.0,11.097,-283778000.0,1579269000.0,3.5367762207564217,-2.523,-207000.0,425.96481602036,235.9641440971124,87.18949275362318,"null",56.062,8.6287523060233,1579017000.0,1.8552753402012008,1579017000.0,5202000.0,0.0,856275000.0,0.1610067873557658,1122493000.0,5500.0,49.3657484782609,7300000000.0,0.083,-14861000.0,7095.0,14.692719090104433,-16494000.0,83.90625,173142000.0,16.955,58839000.0,13624946580.0,131208000.0,46.0,78.37394313438692,422000.0,19.180633147113603,0.963,71446000.0,"null",54.681,38.20227956862547,0.0,47.9804013114108,16.59759766950778,19.791852775043164,331262000.0,32.2094461255098,5.880060383244969,5000.0,340827000.0,41.41197329070077,3190854.0,240643000.0,494.857,0.0,116284000.0,822.6102941176471,2648681000.0,1109508000.0,1.86643103835616,63204000.0,335208000.0,253233000.0,331262000.0,34.65687829833371,171.502,398148000.0,5000.0,2764966000.0,1109508000.0,0.0,610.3523904631132,155205000.0,-1380697000.0,8.20092529650392,343635000.0,57.108,240643000.0,335625000.0,-447000.0,27.356,856275000.0,3190900.0,0.7658322794919773,90619000.0,389348000.0,1.751,90618000.0,0.1215642458100558,405202000.0,8.39664793821713,3.21,400000000.0,1511905000.0,63204000.0,3413265000.0,0.0,41423000.0,68004000.0,17937000.0,75.069,399000000.0,276000000.0,4.230687844133428,791728000.0,4092526000.0,408000.0,679261000.0
507,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",50.717,1300445000.0,5580.0,16254826320.0,5250.0,25.8847591521238,3.588,15268000.0,9.357,"null",1717419000.0,3.2403921315234445,-2.848,-207000.0,432.761946922402,232.1484468769504,88.66814988290398,"null",74.46813333333333,10.3736525482902,1717171000.0,2.045345025792852,1717171000.0,"null",0.0,954596000.0,0.1328814019662,1249740000.0,8410.0,41.7174129274005,9000000000.0,0.063,"null",7095.0,12.780068301933634,"null",86.06548387096774,"null",13.993,48576000.0,17813335320.0,108288000.0,46.0,34.28562731978422,621000.0,16.190597556998988,0.608,382558000.0,"null",55.231,42.58882166020449,0.0,40.9531146357557,16.17601682569069,18.13328296660056,529711000.0,30.17619130311883,5.649142690713941,5000.0,533606000.0,44.60192261714974,3192354.0,378613000.0,537.901,0.0,116612000.0,879.0873146622735,2901252000.0,1194973000.0,1.97925948,50705000.0,533656000.0,240377000.0,529711000.0,31.86857919217131,171.421,398239000.0,672000.0,3017865000.0,1194973000.0,0.0,640.4942363112392,0.0,-1558509000.0,7.961735161288975,550532000.0,56.9,378613000.0,533606000.0,"null",28.525,954596000.0,3192400.0,0.0,151098000.0,389439000.0,1.757,87282000.0,0.1137543430920941,620000000.0,8.214281664401716,2.013,620000000.0,1666797000.0,50705000.0,5617993000.0,0.0,52767000.0,57583000.0,0.0,75.712,619000000.0,427000000.0,0.0,929698000.0,6702132000.0,607000.0,1084138000.0
508,"株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ",15.101,1457206000.0,8410.0,25063196970.0,6380.0,24.7468578856478,2.656,14513000.0,7.151,-324930000.0,1891047000.0,2.920646402572804,-3.353,-456000.0,563.224155056004,219.1949726964436,80.35800293685756,46.0,81.49221666666666,14.2597161877174,1886282000.0,2.360438921263033,1886282000.0,12783000.0,0.0,993243000.0,0.1091208506006606,1414834000.0,9680.0,39.497571174743,12000000000.0,0.047,-51493000.0,7095.0,24.443112503152182,-168900000.0,78.5695,773848000.0,11.491,169330000.0,26897845970.0,88925000.0,83.0,22.71110553911795,825000.0,27.275851316350487,0.331,-222665000.0,-12591000.0,57.45,44.3130381776652,0.0,38.769825680364,16.339679065464942,16.343981071925846,781611000.0,27.888418783449023,5.596014997751319,13000.0,798478000.0,42.94795637947428,3198317.0,547238000.0,589.773,0.0,247008000.0,1016.4230271668824,3101245000.0,1150660000.0,2.24148716416667,42372000.0,785556000.0,157417000.0,781611000.0,29.0114627611354,171.102,398606000.0,686000.0,3348254000.0,1150660000.0,0.0,673.8142355129884,"null",-1834649000.0,8.03445850554644,812172000.0,56.336,546769000.0,785695000.0,-447000.0,30.046,993243000.0,3198400.0,0.8000035046699728,234841000.0,389806000.0,1.775,191195000.0,0.0983842330675389,1012783000.0,8.305210333993042,-1.365,1000000000.0,1923574000.0,42372000.0,8181197000.0,0.0,63164000.0,46553000.0,45751000.0,77.04,1000000000.0,681000000.0,7.9133119666029454,1098324000.0,9779066000.0,773000.0,1597868000.0
509,"株式会社バリューゴルフ",-28.303,973647000.0,1491.0,2782497865.0,1780.0,14.1195525633414,37.1,85016000.0,21.936,-1598000.0,902691000.0,2.4440034556655275,1.074,-185000.0,69.5974173807313,244.4183389388648,16.16140350877193,"null",37.381764705882354,2.96863998973665,900291000.0,1.5341428359282032,899310000.0,12726000.0,657895000.0,127004000.0,1.8216176575452063,621410000.0,1069.0,23.4442093421053,4080000000.0,0.773,94577000.0,3931.0,518.7581415544942,-42941000.0,20.930666666666667,-168423000.0,-409.914,132611000.0,2672639865.0,696128000.0,85.0,167.51011030858075,6968000.0,377.76786851828257,26.046,186847000.0,-16000.0,31.245,13.434525018786877,0.0,16.5933423047552,30.98173587835109,5.452426240673993,26703000.0,7.177501645871165,1.207991733413062,"null",60594000.0,21.863646285614724,1792515.0,18424000.0,502.25,69.59235014042702,356565000.0,7.466349583828776,1518840000.0,274690000.0,0.655058790441176,352237000.0,26703000.0,805581000.0,26703000.0,11.36365908356298,57.074,378728000.0,2275000.0,1876339000.0,274690000.0,0.0,53.94018772936859,-183569000.0,109858000.0,2.058516525305932,441129000.0,47.981,18424000.0,31396000.0,-14495000.0,31.0,127004000.0,1792600.0,2.69318513690252,8278000.0,371219000.0,2.084,11408000.0,13.393425914129187,179198000.0,28.92315378684165,78.021,150000000.0,586270000.0,323128000.0,1052650000.0,0.0,138937000.0,103000000.0,15146000.0,107.838,137000000.0,114000000.0,-11.04285669326032,149547000.0,1525176000.0,4205000.0,472526000.0
510,"株式会社バリューゴルフ",57.156,1553796000.0,1069.0,2006932535.0,1390.0,10.1840111992368,37.364,82185000.0,43.292,"null",909281000.0,1.861809029924765,0.887,-185000.0,35.5161476778617,164.7567937586181,21.7280701754386,"null",71.89789215686274,2.112954770251,906881000.0,2.1707753470021123,905656000.0,"null",709045000.0,188763000.0,2.4082067626896104,1221268000.0,1680.0,16.8087590789474,4080000000.0,1.015,"null",3931.0,360.2341542188131,"null",31.357333333333333,"null",-541.912,140191000.0,1916198535.0,920292000.0,85.0,39.08613590760864,11661000.0,218.9046687643508,48.027,24770000.0,-14000.0,33.68,19.96741241316232,0.0,11.8969033694053,25.92913288657594,4.15358512949453,37425000.0,6.2710536988013725,0.8444028398116338,"null",47036000.0,19.83304690435365,1792515.0,24770000.0,505.927,75.00301401487938,450488000.0,7.713348638897999,2012122000.0,249178000.0,0.469656503676471,332528000.0,37425000.0,769460000.0,37425000.0,11.281083185114696,57.074,378728000.0,2049000.0,2463077000.0,249178000.0,0.0,55.79824785544808,0.0,90734000.0,1.603444972683892,713577000.0,36.819,24770000.0,47036000.0,"null",33.812,188763000.0,1792600.0,0.0,12654000.0,371219000.0,2.716,"null",12.964537800833403,150000000.0,24.32565382415285,74.869,150000000.0,829558000.0,297472000.0,2172820000.0,0.0,228111000.0,102820000.0,0.0,170.847,137000000.0,114000000.0,0.0,155893000.0,2933434000.0,6098000.0,760614000.0
511,"株式会社バリューゴルフ",-5.417,1365494000.0,1680.0,3121034200.0,1042.0,10.897009203525,35.06,79823000.0,23.738,-117756000.0,986091000.0,1.9500800523901964,1.071,-185000.0,57.9813520542697,178.7218592506335,64.3433962264151,107.0,70.88852991188746,3.06135280286187,983691000.0,1.8706012653466293,983192000.0,25932000.0,638320000.0,131552000.0,2.1574245073737743,1063138000.0,1589.0,18.9397811320755,6469000000.0,0.838,172905000.0,3931.0,55.41610462729458,7179000.0,62.39907834101383,-169823000.0,-485.48,159788000.0,3011425200.0,824456000.0,85.0,41.066545073367024,15555000.0,60.25877730676632,27.378,272129000.0,-17000.0,30.399,13.915613959178067,0.0,13.1841812163984,24.755466846527057,4.350512526657552,123130000.0,6.337040074728438,2.230940479251181,"null",204818000.0,31.498327765031853,1792515.0,102306000.0,548.777,67.52170018260873,451524000.0,17.073004665237676,1900060000.0,395738000.0,0.465516339465141,302355000.0,123130000.0,902506000.0,123130000.0,10.400217141358414,57.074,378728000.0,3279000.0,2351585000.0,395738000.0,0.0,57.44934417398494,-187096000.0,109609000.0,2.952737146731232,999824000.0,41.831,102306000.0,135406000.0,-16622000.0,16.911,131552000.0,1792600.0,2.284292800319935,20823000.0,371219000.0,2.391,21227000.0,5.857199828663427,286412000.0,21.80270789324998,85.104,217000000.0,714847000.0,271816000.0,3450547000.0,0.0,211913000.0,102640000.0,17273000.0,138.449,203000000.0,159000000.0,-3.703253035089567,233429000.0,4585779000.0,7931000.0,1135231000.0
512,"株式会社バリューゴルフ",-11.194,1519417000.0,1474.0,2791327312.0,1328.0,9.74584623549293,40.729,79636000.0,32.711,"null",968909000.0,2.3160932289418668,2.295,-226000.0,45.4259955569223,166.30057008854567,-10.574842767295598,"null",22.011346421394343,2.73368102314619,966509000.0,1.799560139818278,966337000.0,"null",755164000.0,170034000.0,2.1102211533706563,1236650000.0,1309.0,16.6171529056604,6469000000.0,1.049,"null",3931.0,-1045.6405376471987,"null",-2.910138248847926,"null",900.348,156026000.0,2642127312.0,1013468000.0,112.0,354.3111451955665,5097000.0,-3536.262866191607,38.358,-16814000.0,-12000.0,34.733,14.099472619324024,0.0,11.5673752342259,21.87709370088362,2.6123184823853465,-11004000.0,5.296778699954595,"null",32000.0,"null",18.40568816429081,1792488.0,-16814000.0,539.2,62.61932402401406,431770000.0,-3.3715963694607582,2056556000.0,290618000.0,0.408429017158757,282766000.0,-11004000.0,875748000.0,-11004000.0,6.725545235481512,36.264,378728000.0,407000.0,2488326000.0,290618000.0,0.0,72.36921743934904,0.0,149200000.0,"null",317826000.0,38.842,-16814000.0,-6315000.0,"null",-52.79,170034000.0,1792600.0,0.0,5809000.0,371219000.0,2.575,"null",-29.659540775930328,217000000.0,22.320589586168825,66.926,217000000.0,864268000.0,250844000.0,1112402000.0,0.0,196107000.0,102624000.0,0.0,156.781,203000000.0,159000000.0,0.0,216615000.0,1423914000.0,1873000.0,311511000.0
513,"株式会社バリューゴルフ",-21.974,1552770000.0,1297.0,2451807195.0,1564.0,8.56042063530858,38.39,76741000.0,36.395,89484000.0,982054000.0,2.2736075561853606,1.954,-311000.0,34.6974008113181,163.1712589327528,-2.268553459119497,"null",44.33425568093987,2.37307069128488,979654000.0,1.7617498627063637,979459000.0,11595000.0,748411000.0,143462000.0,2.026226077722513,1300411000.0,1012.0,14.6213094025157,6469000000.0,0.993,148546000.0,3931.0,-4508.095370113668,-2575000.0,7.662672811059908,-13156000.0,864.511,155159000.0,2324788195.0,973128000.0,165.0,125.55921705254178,5276000.0,1205.0276641808998,41.859,9549000.0,-14000.0,33.379,11.89608278881555,0.0,10.178047541285,23.120743742204887,2.564398948408252,12106000.0,5.370543153306411,"null","null",55231000.0,19.39596178855652,1792435.0,-3607000.0,546.549,62.05935520249428,412927000.0,4.189468379944571,2121897000.0,306254000.0,0.359373658216108,252359000.0,12106000.0,911203000.0,12106000.0,6.635301851470008,36.265,378728000.0,754000.0,2534824000.0,306254000.0,0.0,75.09929503133918,-17790000.0,127019000.0,0.579780284611171,646471000.0,38.648,-3607000.0,16628000.0,-3431000.0,129.803,143462000.0,1792600.0,1.7486076739672358,15714000.0,371219000.0,2.587,"null",23.86937695453452,255603000.0,22.540963457593715,69.559,217000000.0,846109000.0,221153000.0,2204883000.0,0.0,181026000.0,101975000.0,4634000.0,158.064,203000000.0,159000000.0,-0.4587195949208904,229822000.0,2867983000.0,3969000.0,663099000.0
514,"株式会社バリューゴルフ",-22.925,1463495000.0,1012.0,1939713220.0,1305.0,14.5392709801217,36.775,73838000.0,42.402,"null",970002000.0,2.3682770104093,1.935,-311000.0,161.931673465084,166.33523562021298,-74.75238095238095,"null",72.47154963680387,1.87468010607667,967602000.0,1.6014908397165115,967369000.0,"null",765560000.0,176854000.0,1.8633643317638915,1225192000.0,780.0,86.3782961904762,5782000000.0,0.925,"null",3931.0,-233.77500318511912,"null",20.734375,"null",795.024,156682000.0,1813944220.0,894911000.0,165.0,37.98518246285174,9126000.0,382.29088168801815,49.335,-15698000.0,-14000.0,31.606,14.664997180669342,0.0,20.063091403796,23.41194734034873,2.671176500320321,5417000.0,5.630833180761692,"null","null",13270000.0,16.790191898764487,1792435.0,-15698000.0,539.825,63.48137583336097,395571000.0,2.2072521623419825,2037926000.0,265110000.0,0.313722625389139,238303000.0,5417000.0,853816000.0,5417000.0,6.717948081959318,36.265,378728000.0,1273000.0,2433497000.0,265110000.0,0.0,78.0518838538422,0.0,125769000.0,0.3166833917817438,967762000.0,39.762,-15698000.0,13270000.0,"null",389.791,176854000.0,1792600.0,0.0,21115000.0,371219000.0,2.515,"null",45.3051996985682,64000000.0,23.09526394856699,65.607,64000000.0,769142000.0,207051000.0,3209272000.0,0.0,165050000.0,87860000.0,0.0,150.827,52000000.0,21000000.0,0.0,217731000.0,4190305000.0,6012000.0,981032000.0
515,"株式会社バリューゴルフ",32.179,1178895000.0,780.0,1400612300.0,1042.0,6.44706648622772,29.991,42419000.0,47.647,7847000.0,1050637000.0,2.5849348652542328,0.039,-311000.0,23.3091568588555,186.74690071424507,81.25375,93.0,96.05325,1.33376259376458,1048237000.0,1.3870535354087443,1048070000.0,23232000.0,615580000.0,144193000.0,1.3922860496651597,966755000.0,1031.0,17.47624125,6000000000.0,0.638,-155913000.0,3931.0,23.07124286571389,-3201000.0,46.027142857142856,112564000.0,594.034,233810000.0,1398099300.0,668668000.0,165.0,4.108918750797086,11958000.0,117.26310562090694,47.827,-17917000.0,-13000.0,29.879,11.956698397956815,1.282,8.89104662698413,23.6230077240142,2.9155446075678664,24566000.0,6.108375244990259,1.1278986742596773,"null",141686000.0,24.566208500666733,1792435.0,65003000.0,584.812,51.04481077315997,424146000.0,8.259164316841835,1805385000.0,387890000.0,0.23301655,212139000.0,54210000.0,859277000.0,24566000.0,6.20117397115347,36.265,378728000.0,1730000.0,2229532000.0,387890000.0,0.0,135.8635281359768,107073000.0,2513000.0,1.1180950844106436,1297001000.0,47.016,65003000.0,64438000.0,-4288000.0,-164.606,144193000.0,1792600.0,1.7064284874838405,-40437000.0,371219000.0,2.127,20885000.0,12.10776250038797,217248000.0,22.50489528811709,63.654,140000000.0,666155000.0,181416000.0,4401754000.0,0.0,147916000.0,87252000.0,5491000.0,112.174,120000000.0,80000000.0,1.953152721710788,298433000.0,5763195000.0,7802000.0,1361440000.0
516,"株式会社バリューゴルフ",27.74,1231557000.0,1031.0,2004689585.0,818.0,"null",39.83,44159000.0,39.911,"null",1013466000.0,1.991122589335348,-4.868,-311000.0,"null",175.7547171601946,"null","null","null",1.82787630580002,1011066000.0,1.9800712195964405,1011335000.0,"null",816351000.0,133855000.0,2.400425223674185,1053706000.0,1317.0,"null","null",0.884,"null",3931.0,-100.0,"null","null","null",244.448,216631000.0,1848103585.0,894182000.0,165.0,-100.0,2494000.0,-100.0,48.384,-18860000.0,-5000.0,32.855,15.612177140755431,0.97,23.9242904023405,25.985212981209617,"null",-5136000.0,0.9383030450629,"null","null","null",21.97160343418228,1792535.0,-18860000.0,564.043,95.21509410207192,393085000.0,-3.167716084716657,1851938000.0,269084000.0,"null",177850000.0,-5136000.0,951580000.0,-5136000.0,"null",-17.944,378753000.0,2892000.0,2245024000.0,269084000.0,0.969932104752667,101.22779048438596,0.0,156586000.0,"null",311059000.0,45.036,-18860000.0,-5534000.0,"null",-267.212,133855000.0,1792700.0,0.0,13724000.0,371244000.0,2.22,"null",-31.56848572461149,"null",26.455971919463224,101.575,"null",737596000.0,147080000.0,870236000.0,0.0,132295000.0,97102000.0,0.0,121.482,"null","null",0.0,261648000.0,1175761000.0,1747000.0,305524000.0
517,"株式会社バリューゴルフ",11.032,1071393000.0,1396.0,2490633564.0,1041.0,"null",34.261,42259000.0,29.162,57311000.0,1024383000.0,2.1329178309132275,0.364,-338000.0,"null",191.4287826102305,"null","null","null",2.44851681877292,1021983000.0,1.958995265896784,1022383000.0,7855000.0,649553000.0,125402000.0,1.927562538617549,906464000.0,1550.0,"null","null",0.703,32141000.0,3931.0,-100.0,723000.0,"null",33006000.0,196.294,201890000.0,2502342564.0,718036000.0,191.0,-100.0,4237000.0,-100.0,28.695,-42609000.0,-5000.0,34.82,14.626261535280808,0.716,32.3936226698426,28.778912679500014,"null",28075000.0,1.0274025743397055,"null","null",55158000.0,26.9323695705572,1792509.0,-7785000.0,570.141,75.7606103493266,360543000.0,6.138838475499092,1735233000.0,329838000.0,"null",164928000.0,26257000.0,853989000.0,28075000.0,"null",-17.944,378753000.0,10199000.0,2095776000.0,329838000.0,0.716332378223496,105.77907664639486,29827000.0,-11709000.0,0.8989396100387127,629434000.0,48.764,-7785000.0,20295000.0,-2908000.0,127.733,125402000.0,1792700.0,1.208963723392794,35861000.0,371244000.0,2.051,"null",16.289726533628972,"null",27.879928775812125,88.067,"null",729745000.0,134112000.0,1607930000.0,0.0,116392000.0,83924000.0,3179000.0,104.555,"null","null",1.4619561847222349,272723000.0,2257660000.0,3306000.0,649730000.0
